EntrezGene ID,HGNC symbol
102465684,MIR6511A1
102466268,MIR6511A1
102466812,MIR6511A1
102465683,MIR6511A2
102465684,MIR6511A2
102466268,MIR6511A2
102466812,MIR6511A2
102465683,MIR6511A4
102465684,MIR6511A4
102466268,MIR6511A4
102466812,MIR6511A4
102465683,MIR6511A3
102465684,MIR6511A3
102466268,MIR6511A3
102466812,MIR6511A3
283869,NPW
100616394,MIR4444-1
100846999,MIR4444-1
100616394,MIR4444-2
100846999,MIR4444-2
100126311,MIR147B
100500836,MIR3914-2
100500920,MIR3914-2
100500836,MIR3914-1
100500920,MIR3914-1
57661,PHRF1
102724659,
100873748,RNU6-33P
100616341,MIR4435-1
100616499,MIR4435-1
100616341,MIR4435-2
100616499,MIR4435-2
100169751,RNA5S12
100169753,RNA5S12
100169754,RNA5S12
100169755,RNA5S12
100169756,RNA5S12
100169757,RNA5S12
100169758,RNA5S12
100169759,RNA5S12
100169761,RNA5S12
100169762,RNA5S12
100169763,RNA5S12
100169764,RNA5S12
100169765,RNA5S12
100169766,RNA5S12
100169767,RNA5S12
100169768,RNA5S12
84948,TIGD5
57684,ZBTB26
100873765,RNU6-57P
767566,SNORD113-6
100847016,MIR5695
693231,MIR646
693155,MIR570
102465523,MIR6867
55333,SYNJ2BP
677793,SNORA2A
100423000,MIR3161
100616245,MIR4661
100616195,MIR4718
7484,WNT9B
100130950,
100302242,MIR1236
100616131,MIR3689D1
100847027,MIR5705
100616403,MIR4691
100126310,MIR876
406933,MIR141
102465801,MIR7703
102465434,MIR6726
406919,MIR130A
102465694,MIR7161
100302152,MIR548N
100126299,VTRNA2-1
768213,MIR671
102465802,MIR7704
100500855,MIR3713
100500913,MIR3714
26797,SNORD52
100500886,MIR3683
100500862,MIR3648-1
103504731,MIR3648-1
100500862,MIR3648-2
103504731,MIR3648-2
57407,NMRAL1
100616280,MIR4503
102465537,MIR6891
100423008,MIR3118-1
102465461,MIR6770-3
102465908,MIR6770-3
102466259,MIR6770-3
102465461,MIR6770-2
102465908,MIR6770-2
102466259,MIR6770-2
102465461,MIR6770-1
102465908,MIR6770-1
102466259,MIR6770-1
26831,RNU5A-1
26263,FBXO22
102466723,MIR6734
574468,MIR526B
100302167,MIR1299
574455,MIR193B
100616460,MIR3689E
57827,C6orf47
32,ACACB
100616158,MIR4505
10095,ARPC1B
100616351,MIR4670
5902,RANBP1
316,AOX1
100169751,RNA5S3
100169753,RNA5S3
100169754,RNA5S3
100169755,RNA5S3
100169756,RNA5S3
100169757,RNA5S3
100169758,RNA5S3
100169759,RNA5S3
100169761,RNA5S3
100169762,RNA5S3
100169763,RNA5S3
100169764,RNA5S3
100169765,RNA5S3
100169766,RNA5S3
100169767,RNA5S3
100169768,RNA5S3
100313841,MIR548Q
100169751,RNA5S6
100169753,RNA5S6
100169754,RNA5S6
100169755,RNA5S6
100169756,RNA5S6
100169757,RNA5S6
100169758,RNA5S6
100169759,RNA5S6
100169761,RNA5S6
100169762,RNA5S6
100169763,RNA5S6
100169764,RNA5S6
100169765,RNA5S6
100169766,RNA5S6
100169767,RNA5S6
100169768,RNA5S6
100500815,MIR3687-1
103504728,MIR3687-1
100500815,MIR3687-2
103504728,MIR3687-2
100500878,MIR3679
406982,MIR20A
170949,DEFT1P
100287083,DEFT1P
767567,SNORD113-7
100302164,MIR2113
66002,CYP4F12
100847012,MIR5004
100302161,MIR1205
100422866,MIR3115
100616256,MIR4721
9126,SMC3
102465465,MIR6776
100132285,KIR2DP1
100500899,MIR3692
406928,MIR137
677820,SNORA38
100188847,MIR1225
100616164,MIR4420
728927,ZNF736
100423036,MIR2355
100616413,MIR4462
442896,MIR302D
693185,MIR600
100124541,SNORA11D
101340250,SNORA11D
100132987,LINC00856
100313780,MIR2278
406913,MIR126
574032,MIR20B
6066,RNU2-1
693215,MIR630
102465500,MIR6833
25975,EGFL6
102466745,MIR6832
102465500,MIR6833
574493,MIR520H
406958,MIR182
677766,
102465473,MIR6790
79820,CATSPERB
102465500,MIR6833
619563,SNORA7A
100616220,MIR4736
692203,SNORD88B
100126320,MIR920
102466251,MIR8061
102466271,MIR6893
100616264,MIR4527
100616313,MIR4749
100422891,MIR4327
100302111,MIR1184-1
100422977,MIR1184-1
100422985,MIR1184-1
693230,MIR645
100616463,MIR4452
693160,MIR575
100616193,MIR4453
100008587,RNA5-8S5
26787,SNORD61
101929663,LINC01427
100302195,MIR320C2
574469,MIR519B
574487,MIR518E
100847066,MIR5692A1
100616146,MIR4534
780854,SNORD3D
100500850,MIR3682
102465683,MIR6511A1
102465684,MIR6511A1
102466268,MIR6511A1
102466812,MIR6511A1
102465683,MIR6511A2
102465684,MIR6511A2
102466268,MIR6511A2
102466812,MIR6511A2
102465683,MIR6511A4
102465684,MIR6511A4
102466268,MIR6511A4
102466812,MIR6511A4
102465683,MIR6511A3
102465684,MIR6511A3
102466268,MIR6511A3
102466812,MIR6511A3
100616276,
100422844,MIR3118-3
100422935,MIR3118-3
100422949,MIR3118-3
100422844,MIR3118-4
100422935,MIR3118-4
100422949,MIR3118-4
100422844,MIR3118-2
100422935,MIR3118-2
100422949,MIR3118-2
142686,ASB14
693201,MIR616
693233,MIR648
100422821,MIR1273C
100423011,MIR3138
100313781,MIR718
693198,MIR613
100847037,MIR5001
406986,MIR203A
102464833,MIR6084
102465470,MIR6784
100302741,RNU6-15P
100422903,MIR4288
100423021,MIR4298
390157,OR8K1
100423041,MIR4296
102465482,MIR6804
406882,MIRLET7A2
100873775,RNU6-72P
102465866,MIR8064
102466162,MIR548AZ
102465433,MIR6724-4
103504727,MIR6724-4
103504733,MIR6724-4
103504739,MIR6724-4
102465433,MIR6724-2
103504727,MIR6724-2
103504733,MIR6724-2
103504739,MIR6724-2
102465433,MIR6724-1
103504727,MIR6724-1
103504733,MIR6724-1
103504739,MIR6724-1
102465433,MIR6724-3
103504727,MIR6724-3
103504733,MIR6724-3
103504739,MIR6724-3
100033455,SNORD115-19
100033456,SNORD115-19
100033458,SNORD115-19
90673,PPP1R3E
102465841,MIR7855
723778,MIR650
100302242,MIR1236
442894,MIR302B
100126337,MIR509-3
100131137,BSPH1
100500938,CCDC179
102465855,MIR7973-1
102466250,MIR7973-1
102465855,MIR7973-2
102466250,MIR7973-2
89839,ARHGAP11B
100422995,MIR3175
136,ADORA2B
693220,MIR635
100422825,MIR3160-2
100422827,MIR3160-2
100422825,MIR3160-1
100422827,MIR3160-1
407056,MIR99B
102465444,MIR6742
100500877,MIR3923
693137,MIR552
100033428,SNORD116-16
100422944,MIR3186
100033448,SNORD115-29
100033803,SNORD115-29
100033810,SNORD115-29
100033817,SNORD115-29
574442,MIR489
26779,SNORA69
100302239,MIR548F5
100008587,RNA5-8S5
406884,MIRLET7B
100422940,MIR4305
100616388,MIR4723
100422830,MIR3171
146325,PRR35
780853,SNORD3C
100616486,MIR4698
79087,ALG12
100616306,MIR378H
100302125,MIR1289-1
6710,SPTB
100422918,MIR3167
100616181,MIR4514
100126329,MIR941-2
100126330,MIR941-2
100126339,MIR941-2
100126352,MIR941-2
103504732,MIR941-2
100126329,MIR941-3
100126330,MIR941-3
100126339,MIR941-3
100126352,MIR941-3
103504732,MIR941-3
100126329,MIR941-4
100126330,MIR941-4
100126339,MIR941-4
100126352,MIR941-4
103504732,MIR941-4
100126329,MIR941-5
100126330,MIR941-5
100126339,MIR941-5
100126352,MIR941-5
103504732,MIR941-5
26816,SNORD35A
100302127,MIR1470
100847085,MIR5706
100033423,SNORD116-11
102465871,MIR8071-2
102466889,MIR8071-2
102465871,MIR8071-1
102466889,MIR8071-1
55876,GSDMB
102465683,MIR6511A1
102465684,MIR6511A1
102466268,MIR6511A1
102466812,MIR6511A1
102465683,MIR6511A2
102465684,MIR6511A2
102466268,MIR6511A2
102466812,MIR6511A2
102465683,MIR6511A4
102465684,MIR6511A4
102466268,MIR6511A4
102466812,MIR6511A4
102465683,MIR6511A3
102465684,MIR6511A3
102466268,MIR6511A3
102466812,MIR6511A3
595098,SNORD18A
6060,RNU1-3
26863,RNU1-3
26865,RNU1-3
26866,RNU1-3
26869,RNU1-3
26870,RNU1-3
26871,RNU1-3
619570,SNORD95
100302168,MIR1257
100846991,MIR5197
100302174,MIR1307
442890,MIR133B
100616124,MIR4647
342667,STAC2
677832,SNORA53
100616152,MIR4804
102465252,MIR6506
6066,RNU2-1
7156,TOP3A
677804,SNORA17
26829,RNU5E-1
100529257,SYNJ2BP-COX16
406981,MIR19B2
100302256,MIR1180
114898,C1QTNF2
100616204,MIR4729
767590,SNORD114-12
26063,DECR2
677811,SNORA28
100616230,MIR4646
100302232,MIR1226
102465433,MIR6724-4
103504727,MIR6724-4
103504733,MIR6724-4
103504739,MIR6724-4
102465433,MIR6724-2
103504727,MIR6724-2
103504733,MIR6724-2
103504739,MIR6724-2
102465433,MIR6724-1
103504727,MIR6724-1
103504733,MIR6724-1
103504739,MIR6724-1
102465433,MIR6724-3
103504727,MIR6724-3
103504733,MIR6724-3
103504739,MIR6724-3
100616215,MIR548AL
693193,MIR608
767577,SNORD114-1
8510,MMP23B
100126336,MIR208B
100616437,MIR1343
171558,PTCRA
100302178,MIR1295A
100422923,MIR548W
100302204,MIR548I1
100422964,MIR3150A
100500907,MIR3150A
100422964,MIR3150B
100500907,MIR3150B
379025,PSMA3-AS1
100422836,MIR3180-3
100422870,MIR3180-3
100422956,MIR3180-3
100422836,MIR3180-2
100422870,MIR3180-2
100422956,MIR3180-2
100422836,MIR3180-1
100422870,MIR3180-1
100422956,MIR3180-1
102466251,MIR8061
102465447,MIR6747
100033603,SNORD115-21
30834,ZNRD1
100500819,MIR3609
100847000,MIR5579
724033,MIR663A
100500823,MIR3920
574514,MIR509-1
100126301,MIR509-1
4696,NDUFA3
677681,SCARNA20
10128,LRPPRC
102465515,MIR6856
100847042,MIR5572
693124,MIR532
126119,JOSD2
100126303,MIR890
101929265,LINC01428
100616230,MIR4646
100616369,MIR4713
102466719,MIR6716
2515,ADAM2
407024,MIR29B1
102465495,MIR6824
101954272,RNVU1-3
102465464,MIR6775
100873746,RNU6-14P
1946,EFNA5
406978,MIR199B
26810,SNORD41
100616249,MIR4768
693148,MIR563
100616205,MIR4704
100302111,MIR1184-1
100422977,MIR1184-1
100422985,MIR1184-1
100302111,MIR1184-2
100422977,MIR1184-2
100422985,MIR1184-2
100302111,MIR1184-3
100422977,MIR1184-3
100422985,MIR1184-3
102465882,MIR8089
102465873,MIR8074
100422867,MIR378C
102465836,MIR7846
100422942,MIR3133
102465496,MIR6826
100616139,MIR4741
100616396,MIR4712
677767,SCARNA7
100616275,MIR4508
102465877,MIR8080
100500910,MIR3670-1
100846994,MIR3670-1
103504726,MIR3670-1
103504740,MIR3670-1
100500910,MIR3670-2
100846994,MIR3670-2
103504726,MIR3670-2
103504740,MIR3670-2
100500910,MIR3670-4
100846994,MIR3670-4
103504726,MIR3670-4
103504740,MIR3670-4
100500910,MIR3670-3
100846994,MIR3670-3
103504726,MIR3670-3
103504740,MIR3670-3
102465667,MIR7110
100422954,MIR4309
102466190,MIR6721
574459,MIR512-1
692107,SNORD66
26766,RNU105C
100423031,MIR4321
100422881,MIR3170
100616484,MIR4470
102465668,MIR7111
100616473,MIR4432
84451,
7039,TGFA
100126354,MIR297
100422924,MIR4303
171177,RHOV
100302160,MIR1233-2
100422845,MIR1233-2
100302281,MIR1208
100302222,MIR1911
100616441,MIR4474
100500815,MIR3687-1
103504728,MIR3687-1
100500815,MIR3687-2
103504728,MIR3687-2
23034,SAMD4A
26775,SNORA72
677824,SNORA43
102466247,MIR1273H
100616468,MIR4742
100616145,MIR1273G
692058,SNORD11
10870,HCST
100616404,MIR4515
102465479,MIR6799
100847005,MIR5701-2
100847060,MIR5701-2
103504741,MIR5701-2
100847005,MIR5701-1
100847060,MIR5701-1
103504741,MIR5701-1
100847005,MIR5701-3
100847060,MIR5701-3
103504741,MIR5701-3
26807,SNORD43
684959,SNORA25
84079,ANKRD27
11232,POLG2
100124537,SNORA70B
407010,MIR23A
102466967,MIR6130
100033442,SNORD115-5
26851,SNORD3B-1
780852,SNORD3B-1
26851,SNORD3B-2
780852,SNORD3B-2
100616119,MIR4697
100422959,MIR4268
574472,MIR518F
26780,SNORA68
100422864,MIR544B
100873774,RNU6-71P
378706,RN7SL2
6060,RNVU1-18
26863,RNVU1-18
26865,RNVU1-18
26866,RNVU1-18
26869,RNVU1-18
26870,RNVU1-18
26871,RNVU1-18
100500828,MIR3619
100500815,MIR3687-1
103504728,MIR3687-1
100500815,MIR3687-2
103504728,MIR3687-2
406920,MIR130B
100846995,MIR5000
100302123,MIR1275
693136,MIR551B
692233,SNORD117
100847056,MIR5708
574038,MIR431
100873762,RNU6-53P
100847020,MIR5582
6060,RNU1-1
26863,RNU1-1
26865,RNU1-1
26866,RNU1-1
26869,RNU1-1
26870,RNU1-1
26871,RNU1-1
6060,RNU1-2
26863,RNU1-2
26865,RNU1-2
26866,RNU1-2
26869,RNU1-2
26870,RNU1-2
26871,RNU1-2
6060,RNU1-4
26863,RNU1-4
26865,RNU1-4
26866,RNU1-4
26869,RNU1-4
26870,RNU1-4
26871,RNU1-4
6060,RNU1-3
26863,RNU1-3
26865,RNU1-3
26866,RNU1-3
26869,RNU1-3
26870,RNU1-3
26871,RNU1-3
6060,RNVU1-18
26863,RNVU1-18
26865,RNVU1-18
26866,RNVU1-18
26869,RNVU1-18
26870,RNVU1-18
26871,RNVU1-18
6060,RNU1-27P
26863,RNU1-27P
26865,RNU1-27P
26866,RNU1-27P
26869,RNU1-27P
26870,RNU1-27P
26871,RNU1-27P
6060,RNU1-28P
26863,RNU1-28P
26865,RNU1-28P
26866,RNU1-28P
26869,RNU1-28P
26870,RNU1-28P
26871,RNU1-28P
693188,MIR603
677810,SNORA26
768216,MIR454
100423025,MIR3198-1
259282,BOD1L1
693182,MIR597
100422916,MIR3201
100302240,MIR1304
100873759,RNU6-45P
102466252,MIR8069-1
103504736,MIR8069-1
102466252,MIR8069-2
103504736,MIR8069-2
100616168,MIR4754
100500870,MIR3926-2
100500870,MIR3926-1
100500825,MIR3660
100151684,RNU6ATAC
122481,AK7
91461,PKDCC
100500802,MIR3685
102465141,MIR6165
102465995,MIR8081
767564,SNORD113-4
102465514,MIR6854
100302163,MIR1278
100873856,SNORD116-30
693134,MIR550A2
100500830,MIR550A2
102466726,MIR6745
113,ADCY7
654322,SNORA13
692084,SNORD13
494332,MIR383
100616165,MIR4771-2
100616370,MIR4771-2
100616165,MIR4771-1
100616370,MIR4771-1
100616230,MIR4646
594838,SNORD100
407044,MIR7-2
100422905,MIR4311
100302119,MIR1538
100500865,MIR3936
100500846,MIR3689A
102465427,MIR6715A
102466189,MIR6715A
102465427,MIR6715B
102466189,MIR6715B
100616223,MIR4509-2
100616228,MIR4509-2
100616382,MIR4509-2
100616223,MIR4509-3
100616228,MIR4509-3
100616382,MIR4509-3
100616223,MIR4509-1
100616228,MIR4509-1
100616382,MIR4509-1
692086,SNORD17
100616171,MIR4752
406976,MIR199A1
635,BHMT
442909,MIR342
100302193,MIR1255A
406959,MIR183
100616276,
102466251,MIR8061
100302139,MIR1537
100422909,MIR4295
406946,MIR154
6083,SNORD21
780854,SNORD3D
401190,RGS7BP
10765,KDM5B
100616156,MIR1273F
2832,NPBWR2
102465438,MIR6732
100302137,MIR1914
102466205,MIR6887
100616281,MIR4788
26813,SNORD36C
406971,MIR195
677797,SNORA7B
619499,SNORA27
693222,MIR637
26797,SNORD52
692199,SNORD84
10762,NUP50
102466196,MIR6794
100616253,MIR4762
100616176,MIR4708
100500873,MIR3934
284383,OR2Z1
677780,SCARNA11
442895,MIR302C
406965,MIR190A
406922,MIR133A1
144165,PRICKLE1
100500809,MIR23C
102465876,MIR8079
677816,SNORA35
100302190,MIR1976
102466759,MIR6894
100422835,MIR3183
102465471,MIR6786
100302116,MIR1265
100302287,MIR548H3
100616333,MIR3689C
26767,RNU105B
100422980,MIR4323
1723,DHODH
102465460,MIR6768
100847005,MIR5701-2
100847060,MIR5701-2
103504741,MIR5701-2
100847005,MIR5701-1
100847060,MIR5701-1
103504741,MIR5701-1
100847005,MIR5701-3
100847060,MIR5701-3
103504741,MIR5701-3
767588,SNORD114-10
100616410,MIR4692
101929353,
407030,MIR30B
100302288,MIR548P
100033801,SNORD115-25
100422886,MIR3179-3
100422960,MIR3179-3
100423006,MIR3179-3
103504729,MIR3179-3
100422886,MIR3179-2
100422960,MIR3179-2
100423006,MIR3179-2
103504729,MIR3179-2
100422886,MIR3179-1
100422960,MIR3179-1
100423006,MIR3179-1
103504729,MIR3179-1
100422886,MIR3179-4
100422960,MIR3179-4
100423006,MIR3179-4
103504729,MIR3179-4
100847057,MIR5189
102465839,MIR7852
768219,MIR802
619564,SNORD72
100616492,MIR378F
406908,MIR124-2
677679,SCARNA3
100616191,MIR548AJ1
102466735,MIR6788
100423015,MIR4289
100847005,MIR5701-2
100847060,MIR5701-2
103504741,MIR5701-2
100847005,MIR5701-1
100847060,MIR5701-1
103504741,MIR5701-1
100847005,MIR5701-3
100847060,MIR5701-3
103504741,MIR5701-3
767603,SNORD114-23
102466201,MIR6853
26805,SNORD45A
9304,SNORD22
100033448,SNORD115-43
100033803,SNORD115-43
100033810,SNORD115-43
100033817,SNORD115-43
102466864,MIR6516
2966,GTF2H2
728340,GTF2H2
115265,DDIT4L
4295,MLN
100616359,MIR4730
692233,SNORD117
100616394,MIR4444-1
100846999,MIR4444-1
100616394,MIR4444-2
100846999,MIR4444-2
100313842,MIR2276
80725,SRCIN1
8324,FZD7
100616161,MIR4795
100302112,MIR1284
724028,MIR658
100847051,MIR5194
100616237,MIR4640
100423008,MIR3118-1
407050,MIR93
102465501,MIR6834
100423038,MIR466
693214,MIR629
100616237,MIR4640
693184,MIR599
100422981,MIR3173
100169751,RNA5S5
100169753,RNA5S5
100169754,RNA5S5
100169755,RNA5S5
100169756,RNA5S5
100169757,RNA5S5
100169758,RNA5S5
100169759,RNA5S5
100169761,RNA5S5
100169762,RNA5S5
100169763,RNA5S5
100169764,RNA5S5
100169765,RNA5S5
100169766,RNA5S5
100169767,RNA5S5
100169768,RNA5S5
100873741,RNU6-26P
693211,MIR626
406892,MIR100
7173,TPO
246777,SPESP1
102465688,MIR7150
100616242,MIR4673
780851,SNORD3A
574486,MIR526A2
102465695,MIR7160
26832,RNU5B-1
574510,MIR513A2
100616409,MIR4711
692072,SNORD5
102466518,MIR6081
100302228,MIR1261
100423032,MIR3121
693234,MIR649
406957,MIR181C
101927143,
8557,TCAP
102465871,MIR8071-2
102466889,MIR8071-2
102465871,MIR8071-1
102466889,MIR8071-1
100500866,MIR3941
3812,KIR3DL2
100616118,MIR4486
406960,MIR184
100302165,MIR1273A
102466720,MIR6720
26771,SNORD102
102466202,MIR6769B
102466757,MIR6884
442918,MIR373
100616230,MIR4646
100500851,MIR3918
400511,LINC01567
5139,PDE3A
101954269,RNVU1-17
102465528,MIR6877
100616223,MIR4509-2
100616228,MIR4509-2
100616382,MIR4509-2
100616223,MIR4509-3
100616228,MIR4509-3
100616382,MIR4509-3
100616223,MIR4509-1
100616228,MIR4509-1
100616382,MIR4509-1
677765,SCARNA18
100616183,MIR4513
3015,H2AFZ
102465752,MIR7641-1
100996447,
100616216,MIR4797
407015,MIR26A1
100616479,MIR4635
102465683,MIR6511A1
102465684,MIR6511A1
102466268,MIR6511A1
102466812,MIR6511A1
102465683,MIR6511A2
102465684,MIR6511A2
102466268,MIR6511A2
102466812,MIR6511A2
102465683,MIR6511A4
102465684,MIR6511A4
102466268,MIR6511A4
102466812,MIR6511A4
102465683,MIR6511A3
102465684,MIR6511A3
102466268,MIR6511A3
102466812,MIR6511A3
406993,MIR211
100847082,MIR5692C1
102465512,MIR6851
102465840,MIR7854
100126307,MIR892B
407053,MIR96
100616217,MIR1254-2
693155,MIR570
100033448,SNORD115-11
100033803,SNORD115-11
100033810,SNORD115-11
100033817,SNORD115-11
102466724,MIR6739
407035,MIR31
574502,MIR500A
100008587,RNA5-8S5
100616184,MIR4477A
100616194,MIR4477A
100616184,MIR4477B
100616194,MIR4477B
100422895,MIR4294
574504,MIR502
407052,MIR95
100302208,MIR1253
100423030,MIR3126
100126329,MIR941-1
3812,KIR3DL2
84059,GPR98
100616432,MIR4714
22985,ACIN1
100302242,MIR1236
84886,C1orf198
1040,CDS1
100847065,MIR5591
10726,NUDC
100500917,MIR3680-1
100847041,MIR3680-1
100500917,MIR3680-2
100847041,MIR3680-2
692199,SNORD84
100500905,MIR3661
6588,SLN
102465431,MIR6722
100033424,SNORD116-12
100033440,SNORD115-3
692229,SNORD105
693157,MIR572
9167,COX7A2L
100616218,MIR3135B
102466745,MIR6832
102465256,MIR6513
102466865,MIR7848
100008587,RNA5-8S5
102466190,MIR6721
574496,MIR519A1
102465504,MIR6838
100500910,MIR3670-1
100846994,MIR3670-1
103504726,MIR3670-1
103504740,MIR3670-1
100500910,MIR3670-2
100846994,MIR3670-2
103504726,MIR3670-2
103504740,MIR3670-2
100500910,MIR3670-4
100846994,MIR3670-4
103504726,MIR3670-4
103504740,MIR3670-4
100500910,MIR3670-3
100846994,MIR3670-3
103504726,MIR3670-3
103504740,MIR3670-3
100302153,MIR1298
692223,SNORD97
1559,CYP2C9
100847014,MIR5100
100313769,MIR320B2
407039,MIR33A
693146,MIR561
693197,MIR612
9727,RAB11FIP3
100847046,MIR5010
102724631,POTEB3
6060,RNU1-28P
26863,RNU1-28P
26865,RNU1-28P
26866,RNU1-28P
26869,RNU1-28P
26870,RNU1-28P
26871,RNU1-28P
100033418,SNORD116-6
100302255,MIR1323
50854,C6orf48
102466725,MIR6744
100423039,MIR3132
100422947,MIR3122
100422907,MIR3156-2
102466191,MIR6736
100302258,MIR1469
100033433,SNORD116-22
140469,MYO3B
100616243,MIR4759
102466741,MIR6813
100422858,MIR4285
84259,DCUN1D5
102466984,MIR6801
102465475,MIR6792
574511,MIR506
102466995,MIR7156
100423018,MIR3156-3
118987,PDZD8
100302219,MIR1245A
100616324,MIR1245A
26777,SNORA71A
677799,SNORA11
100616414,MIR4761
102465436,MIR6728
407002,MIR219A1
79166,LILRP2
100847017,MIR5692C2
102465481,MIR6802
100616348,MIR4659B
100616372,MIR4659B
100616348,MIR4659A
100616372,MIR4659A
767596,SNORD114-18
102465247,MIR548AY
102465505,MIR6839
100302265,MIR1283-1
100033460,SNORD115-20
102465252,MIR6506
1737,DLAT
104533120,TRIM31-AS1
2538,G6PC
100126313,MIR744
94162,SNORD38A
100616151,MIR4480
102466223,MIR7114
692053,SNORD9
100500910,MIR3670-1
100846994,MIR3670-1
103504726,MIR3670-1
103504740,MIR3670-1
100169751,RNA5S13
100169753,RNA5S13
100169754,RNA5S13
100169755,RNA5S13
100169756,RNA5S13
100169757,RNA5S13
100169758,RNA5S13
100169759,RNA5S13
100169761,RNA5S13
100169762,RNA5S13
100169763,RNA5S13
100169764,RNA5S13
100169765,RNA5S13
100169766,RNA5S13
100169767,RNA5S13
100169768,RNA5S13
406921,MIR132
100873772,RNU6-68P
100873753,RNU6-16P
100500847,MIR3615
26819,SNORD32A
693155,MIR570
100500918,MIR3651
100616408,MIR5047
574463,MIR519E
100616187,MIR4783
692111,SNORD71
100033808,SNORD115-34
693161,MIR576
574491,MIR518A2
724024,MIR654
100422888,MIR4264
100616160,MIR4655
102465838,MIR7850
9374,PPT2
100873778,RNU6-78P
100033413,SNORD116-1
102465428,MIR6717
677841,SNORA74B
102464825,MIR6070
102466982,MIR6729
3122,HLA-DRA
100616237,MIR4640
102465879,MIR8085
441355,
100616289,MIR4475
693151,MIR566
693221,MIR636
100422824,MIR3128
100616172,MIR4719
100169751,RNA5S15
100169753,RNA5S15
100169754,RNA5S15
100169755,RNA5S15
100169756,RNA5S15
100169757,RNA5S15
100169758,RNA5S15
100169759,RNA5S15
100169761,RNA5S15
100169762,RNA5S15
100169763,RNA5S15
100169764,RNA5S15
100169765,RNA5S15
100169766,RNA5S15
100169767,RNA5S15
100169768,RNA5S15
100422835,MIR3183
101059938,NPIPA7
284352,PPP1R37
406968,MIR193A
100126304,MIR891B
100302284,MIR1303
100500801,MIR3659
102465250,MIR6503
102466252,MIR8069-1
103504736,MIR8069-1
102466252,MIR8069-2
103504736,MIR8069-2
574457,MIR181D
100616381,MIR4456
100033444,SNORD115-7
100616343,MIR4677
767604,SNORD114-24
677847,SNORA81
100616448,MIR4792
102466746,MIR6780B
677808,SNORA23
145553,MDP1
100616169,MIR378D2
6029,RN7SL1
100616500,MIR4683
203102,ADAM32
102465433,MIR6724-4
103504727,MIR6724-4
103504733,MIR6724-4
103504739,MIR6724-4
102465433,MIR6724-2
103504727,MIR6724-2
103504733,MIR6724-2
103504739,MIR6724-2
102465433,MIR6724-1
103504727,MIR6724-1
103504733,MIR6724-1
103504739,MIR6724-1
102465433,MIR6724-3
103504727,MIR6724-3
103504733,MIR6724-3
103504739,MIR6724-3
100422902,MIR3116-1
100422946,MIR3116-1
100422902,MIR3116-2
100422946,MIR3116-2
100847093,MIR5589
100847058,MIR5681A
406926,MIR135A2
677778,
407025,MIR29B2
100616391,MIR4684
100847023,MIR5091
442911,MIR346
693155,MIR570
100616153,MIR4726
102465449,MIR6751
102466733,MIR6778
100616447,MIR4780
102465857,MIR7976
100616177,MIR4419A
100422908,MIR3129
9302,SNORD26
100616294,MIR4740
100616332,MIR4716
100616390,MIR4427
100847004,MIR5188
100873745,RNU6-10P
100422838,MIR3195
102466749,MIR6849
100616270,MIR4651
102465430,MIR6718
100616415,MIR4535
100616218,MIR3135B
692225,SNORD94
693125,MIR548A1
677882,SNORA59A
677885,SNORA59A
677882,SNORA59B
677885,SNORA59B
767612,SNORD114-31
100302273,MIR1254-1
692075,SNORD6
100008587,RNA5-8S5
407049,MIR92A2
100302205,MIR1283-2
100500868,MIR3913-1
100500903,MIR3913-1
100500868,MIR3913-2
100500903,MIR3913-2
478,ATP1A3
574509,MIR513A1
102465691,MIR7154
677882,SNORA59A
677885,SNORA59A
100616433,MIR4418
100616130,MIR4526
100616334,MIR4790
100422832,MIR3190
100422899,MIR3190
100422832,MIR3191
100422899,MIR3191
102465486,MIR6811
100847049,MIR4999
102466745,MIR6832
100616203,MIR4734
100302742,RNU6-42P
221442,ADCY10P1
26792,SNORD57
100616474,MIR4715
2492,FSHR
102466190,MIR6721
10594,PRPF8
102466745,MIR6832
100302211,MIR1203
924,CD7
100616209,MIR4461
284415,VSTM1
4282,MIF
102465513,MIR6852
100873750,RNU6-35P
102466727,MIR6749
406916,MIR128-2
101954266,RNVU1-14
677843,SNORA77
407008,MIR223
100847090,MIR5187
406988,MIR205
102465520,MIR6862-1
102465907,MIR6862-1
102465520,MIR6862-2
102465907,MIR6862-2
100033816,SNORD115-42
730291,ZNF735
100616326,MIR4636
102465433,MIR6724-4
103504727,MIR6724-4
103504733,MIR6724-4
103504739,MIR6724-4
102465433,MIR6724-2
103504727,MIR6724-2
103504733,MIR6724-2
